brand,os,inches,battery,battery_type,ram(GB),announcement_date,weight(g),storage(GB),video_720p,video_1080p,video_4K,video_8K,video_30fps,video_60fps,video_120fps,video_240fps,video_480fps,video_960fps,price,resolution_height,resolution_width,resolution,os_unique,ppi
Vivo,Android 11,6.44,4050,Li-Po,8,2021-07-15,173.0,128,True,True,True,False,True,False,False,False,False,False,650.0,1080,2400,2592000,Android,408.66544471045916
Vivo,Android 11,6.44,4050,Li-Po,8,2021-07-15,173.0,128,True,True,True,False,True,False,False,False,False,False,310.89,1080,2400,2592000,Android,408.66544471045916
Vivo,Android 11,6.58,5000,Li-Po,8,2021-07-15,185.0,128,False,True,False,False,True,False,False,False,False,False,190.0,1080,2408,2600640,Android,401.07946472241093
Oppo,Android 11,6.52,5000,Li-Po,4,2021-07-17,190.0,32,False,True,False,False,True,False,False,False,False,False,309.99,720,1600,1152000,Android,269.1007631835743
Xiaomi,Android 11,6.5,5000,Li-Po,6,2021-07-20,190.0,64,False,True,False,False,True,False,False,False,False,False,170.0,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 11,6.4,4310,Li-Po,8,2021-07-20,173.0,128,True,True,True,False,True,False,True,False,False,False,520.0,1080,2400,2592000,Android,411.2196037398995
Samsung,Android 11,6.4,6000,Li-Po,6,2021-07-21,192.0,64,True,True,True,False,True,True,True,True,False,False,130.0,1080,2340,2527200,Android,402.68871740464743
Realme,Android 11,6.55,4500,Li-Po,8,2021-07-21,183.0,128,True,True,True,False,False,True,False,False,False,False,380.0,1080,2400,2592000,Android,401.8023609061614
Realme,Android 11,6.43,4300,Li-Po,8,2021-07-21,174.0,128,True,True,True,False,True,True,False,False,False,False,499.0,1080,2400,2592000,Android,409.3010052776606
OnePlus,Android 11,6.43,4500,Li-Po,6,2021-07-22,189.0,128,True,True,True,False,True,False,True,False,False,False,299.0,1080,2400,2592000,Android,409.3010052776606
Xiaomi,Android 11,6.67,5065,Li-Po,8,2021-07-23,205.0,128,True,True,True,False,True,True,True,False,False,True,239.988,1080,2400,2592000,Android,394.57353282389164
Oppo,Android 11,6.5,5000,Li-Po,8,2021-07-26,188.0,128,False,True,False,False,True,False,False,False,False,False,160.0,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 11,6.4,4310,Li-Po,8,2021-07-27,173.0,128,True,True,True,False,True,False,True,False,False,False,175.95,1080,2400,2592000,Android,411.2196037398995
Xiaomi,Android 11,6.6,5000,Li-Po,8,2021-07-28,193.0,128,True,True,True,False,True,False,True,False,False,False,309.52,1080,2400,2592000,Android,398.7584036265693
Huawei,Android 10,6.6,4000,Li-Po,8,2021-07-28,179.0,128,False,True,False,False,True,False,False,False,False,False,250.0,1080,2400,2592000,Android,398.7584036265693
Honor,Android 11,6.6,4000,Li-Po,8,2021-08-05,179.0,128,False,True,False,False,True,False,False,False,False,False,200.0,1080,2400,2592000,Android,398.7584036265693
Huawei,Android 11,6.57,3800,Li-Po,8,2021-08-05,169.0,128,True,True,True,False,False,True,False,False,False,True,420.0,1080,2340,2527200,Android,392.2690702267494
Samsung,Android 11,6.5,5000,Li-Po,4,2021-08-09,205.0,32,False,True,False,False,True,False,False,False,False,False,249.0,720,1600,1152000,Android,269.92876553183146
Xiaomi,Android 11,6.67,4500,Li-Po,8,2021-08-10,225.0,128,True,True,True,True,False,True,False,False,True,False,660.0,1080,2400,2592000,Android,394.57353282389164
Samsung,Android 11,6.7,3300,Li-Po,8,2021-08-11,183.0,128,True,True,True,False,True,True,True,True,False,True,613.0,1080,2640,2851200,Android,425.72648324793
Honor,Android 11,6.76,4600,Li-Po,8,2021-08-12,203.0,128,True,True,True,False,False,True,False,False,False,False,670.0,1344,2772,3725568,Android,455.7154286848961
Samsung,Android 11,6.5,5000,Li-Po,6,2021-08-12,205.0,64,False,True,False,False,True,False,False,False,False,False,160.0,720,1600,1152000,Android,269.92876553183146
Honor,Android 11,6.67,4300,Li-Po,8,2021-08-13,192.0,128,True,True,True,False,True,False,False,False,False,False,250.0,1080,2376,2566080,Android,391.2950420234524
Oppo,Android 11,6.52,5000,Li-Po,4,2021-08-14,190.0,64,False,True,False,False,True,False,False,False,False,False,329.0,720,1600,1152000,Android,269.1007631835743
Samsung,Android 11,6.5,4500,Li-Ion,8,2021-08-17,189.0,128,True,True,True,False,True,True,False,False,False,False,334.0,1080,2400,2592000,Android,404.89314829774725
Vivo,Android 11,6.56,4350,Li-Po,8,2021-08-17,200.0,128,True,True,True,False,True,False,False,False,False,False,240.0,1080,2376,2566080,Android,397.85639181347983
Google,Android 11,6.34,4680,Li-Po,6,2021-08-17,183.0,128,True,True,True,False,True,True,True,True,False,False,357.61,1080,2400,2592000,Android,415.11127191409423
Vivo,Android 11,6.78,4500,Li-Po,8,2021-08-17,205.0,256,False,True,False,True,True,False,False,False,False,False,370.0,1440,3200,4608000,Android,517.5625297807978
Samsung,Android 11,6.5,5000,Li-Po,4,2021-08-18,196.0,32,False,True,False,False,True,False,False,False,False,False,149.0,720,1600,1152000,Android,269.92876553183146
Xiaomi,Android 11,6.5,5000,Li-Po,6,2021-08-18,181.0,64,False,True,False,False,True,False,False,False,False,False,135.52,1080,2400,2592000,Android,404.89314829774725
Vivo,Android 11,6.51,5000,Li-Po,4,2021-08-20,182.0,64,False,True,False,False,True,False,False,False,False,False,500.0,720,1600,1152000,Android,269.5141284111989
Sony,Android 11,6.0,4500,Li-Po,6,2021-08-20,169.0,64,True,True,True,False,True,False,False,False,False,False,370.0,1080,2520,2721600,Android,456.94638635183446
Vivo,Android 11,6.58,5000,Li-Po,8,2021-08-24,182.0,64,False,True,False,False,True,False,False,False,False,False,120.0,1080,2408,2600640,Android,401.07946472241093
Samsung,Android 11,6.5,5000,Li-Ion,8,2021-08-25,205.0,128,True,True,True,False,True,False,False,False,False,False,220.0,720,1600,1152000,Android,269.92876553183146
Lenovo,Android 10,6.52,5000,Li-Ion,2,2021-08-30,200.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1600,1152000,Android,269.1007631835743
Lenovo,Android 11,6.51,5000,Li-Po,6,2021-09-01,200.0,64,False,True,False,False,False,True,False,False,False,False,150.0,720,1600,1152000,Android,269.5141284111989
Xiaomi,Android 11,6.5,6000,Li-Po,6,2021-09-03,192.0,64,False,True,False,False,True,False,False,False,False,False,140.0,1080,2400,2592000,Android,404.89314829774725
Huawei,Android 10,6.6,5000,Li-Po,4,2021-09-07,185.0,64,False,True,False,False,True,False,False,False,False,False,150.0,720,1600,1152000,Android,265.83893575104617
Realme,Android 11,6.6,5000,Li-Po,6,2021-09-09,194.0,64,False,True,False,False,True,False,False,False,False,False,149.99,1080,2412,2604960,Android,400.4171378669008
Vivo,Android 11,6.78,4500,Li-Po,8,2021-09-09,209.0,256,True,True,True,True,True,True,False,False,False,False,660.0,1440,3200,4608000,Android,517.5625297807978
Vivo,Android 11,6.56,4450,Li-Po,8,2021-09-09,183.0,128,True,True,True,False,False,True,False,False,False,False,120.0,1080,2376,2566080,Android,397.85639181347983
Vivo,Android 11,6.56,4400,Li-Po,8,2021-09-09,181.0,128,True,True,True,False,False,True,False,False,False,False,500.0,1080,2376,2566080,Android,397.85639181347983
Oppo,Android 11,6.55,4500,Li-Po,12,2021-09-09,188.0,256,True,True,True,False,False,True,True,False,False,False,145.0,1080,2400,2592000,Android,401.8023609061614
Realme,Android 11,6.5,5000,Li-Po,8,2021-09-09,191.0,128,False,True,False,False,True,False,False,False,False,False,269.988,1080,2400,2592000,Android,404.89314829774725
Samsung,Android 11,6.4,5000,Li-Po,6,2021-09-14,186.0,64,False,True,False,False,True,False,False,False,False,False,243.38,720,1600,1152000,Android,274.14640249326635
Apple,iOS 15,5.4,2438,Li-Ion,4,2021-09-14,141.0,128,True,True,True,False,True,True,True,True,False,False,684.0,1080,2340,2527200,iOS,477.26070210921176
Apple,iOS 15,6.1,3240,Li-Ion,4,2021-09-14,174.0,128,True,True,True,False,True,True,True,True,False,False,648.0,1170,2532,2962440,iOS,457.2543463119592
Xiaomi,Android 11,6.55,4250,Li-Po,8,2021-09-15,158.0,128,True,True,True,False,True,True,True,False,False,True,319.03,1080,2400,2592000,Android,401.8023609061614
Xiaomi,Android 11,6.67,5000,Li-Po,8,2021-09-15,203.0,128,True,True,True,False,True,False,False,False,False,False,329.9,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 11,6.67,5000,Li-Po,8,2021-09-15,204.0,128,True,True,True,True,True,True,False,False,False,False,389.9,1080,2400,2592000,Android,394.57353282389164
Realme,Android 11,6.5,5000,Li-Po,6,2021-09-16,200.0,64,False,True,False,False,True,False,False,False,False,False,123.18,720,1600,1152000,Android,269.92876553183146
Vivo,Android 11,6.51,5000,Li-Po,6,2021-09-21,182.0,128,False,True,False,False,True,False,False,False,False,False,167.88,720,1600,1152000,Android,269.5141284111989
Realme,Android 11,6.62,5000,Li-Po,8,2021-09-22,199.0,128,True,True,True,False,True,True,False,False,False,False,278.0,1080,2400,2592000,Android,397.5536954585132
Vivo,Android 11,6.67,5000,Li-Po,8,2021-09-23,193.0,128,True,True,True,False,False,True,False,False,False,False,188.988,1080,2400,2592000,Android,394.57353282389164
Realme,Android 11,6.5,5000,Li-Po,4,2021-09-24,195.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1600,1152000,Android,269.92876553183146
Realme,Android 11,6.5,6000,Li-Po,4,2021-09-24,207.0,64,False,True,False,False,False,True,False,False,False,False,125.988,720,1600,1152000,Android,269.92876553183146
Samsung,Android 11,6.7,5000,Li-Ion,8,2021-09-24,173.0,128,True,True,True,False,True,True,False,False,False,False,398.94,1080,2400,2592000,Android,392.8067856619936
Xiaomi,Android 10,6.53,5000,Li-Po,6,2021-09-24,194.0,64,False,True,False,False,True,False,False,False,False,False,110.0,720,1600,1152000,Android,268.68866400565156
Oppo,Android 11,6.43,4500,Li-Po,8,2021-09-26,180.0,128,True,True,True,False,True,False,True,False,False,False,350.0,1080,2400,2592000,Android,409.3010052776606
Xiaomi,Android 11,6.55,4500,Li-Po,8,2021-09-27,166.0,128,True,True,True,False,True,True,True,False,False,True,350.0,1080,2400,2592000,Android,401.8023609061614
Oppo,Android 11,6.43,5000,Li-Po,6,2021-09-27,175.0,128,False,True,False,False,True,False,False,False,False,False,560.0,1080,2400,2592000,Android,409.3010052776606
Xiaomi,Android 10,6.53,5000,Li-Po,3,2021-09-28,194.0,32,False,True,False,False,False,True,False,False,False,False,89.988,720,1600,1152000,Android,268.68866400565156
Xiaomi,Android 10,6.53,5000,Li-Po,4,2021-09-28,194.0,64,False,True,False,False,True,False,False,False,False,False,94.788,720,1600,1152000,Android,268.68866400565156
Samsung,Android 11,6.6,5000,Li-Po,8,2021-09-29,203.0,128,False,False,False,False,True,False,False,False,False,False,240.0,1080,2408,2600640,Android,399.8640724050703
Xiaomi,Android 10,6.53,5000,Li-Po,4,2021-09-30,194.0,32,False,True,False,False,True,False,False,False,False,False,80.16,720,1600,1152000,Android,268.68866400565156
Oppo,Android 11,6.51,5000,Li-Po,6,2021-10-01,193.0,64,False,True,False,False,True,False,False,False,False,False,399.28,720,1600,1152000,Android,269.5141284111989
Xiaomi,Android 10,6.67,5020,Li-Po,6,2021-10-01,209.0,64,True,True,True,False,True,True,True,False,False,True,143.988,1080,2400,2592000,Android,394.57353282389164
Vivo,Android 11,6.58,5000,Li-Po,4,2021-10-04,191.0,128,False,True,False,False,True,False,False,False,False,False,560.0,1080,2408,2600640,Android,401.07946472241093
Vivo,Android 11,6.51,5000,Li-Po,6,2021-10-11,192.0,64,False,True,False,False,True,False,False,False,False,False,520.0,720,1600,1152000,Android,269.5141284111989
Xiaomi,Android 11,6.67,4500,Li-Po,8,2021-10-13,220.0,256,True,True,True,False,True,True,True,True,False,True,650.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 11,6.67,4500,Li-Po,8,2021-10-13,210.0,128,True,True,True,False,True,True,True,True,False,True,360.0,1080,2400,2592000,Android,394.57353282389164
Vivo,Android 11,6.51,5000,Li-Po,2,2021-10-18,190.0,32,False,True,False,False,True,False,False,False,False,False,720.0,720,1600,1152000,Android,269.5141284111989
Google,Android 12,6.4,4614,Li-Ion,8,2021-10-19,207.0,128,True,True,True,False,True,True,True,True,False,False,339.96,1080,2400,2592000,Android,411.2196037398995
Realme,Android 11,6.43,4500,Li-Po,8,2021-10-19,186.0,128,True,True,True,False,False,True,False,False,True,False,260.0,1080,2400,2592000,Android,409.3010052776606
Realme,Android 11,6.6,5000,Li-Po,8,2021-10-19,199.0,128,True,True,True,False,True,True,False,False,False,False,200.0,1080,2412,2604960,Android,400.4171378669008
Google,Android 12,6.7,5003,Li-Ion,12,2021-10-19,210.0,128,True,True,True,False,True,True,True,True,False,False,336.0,1440,3120,4492800,Android,512.8771724158693
Vivo,Android 11,6.67,5000,Li-Po,8,2021-10-20,193.0,128,True,True,True,False,False,True,False,False,False,False,250.0,1080,2400,2592000,Android,394.57353282389164
Vivo,Android 11,6.58,5000,Li-Po,8,2021-10-20,189.0,128,True,True,True,False,True,True,False,False,False,False,320.0,1080,2408,2600640,Android,401.07946472241093
Vivo,Android 11,6.58,5000,Li-Po,8,2021-10-20,189.0,128,True,True,True,False,True,True,False,False,False,False,180.0,1080,2408,2600640,Android,401.07946472241093
Oppo,Android 11,6.59,5000,Li-Po,8,2021-10-20,199.0,128,True,True,True,False,True,False,True,False,False,False,360.0,1080,2412,2604960,Android,401.0247511261829
Vivo,Android 11,6.44,4000,Li-Po,8,2021-10-21,166.0,128,False,True,False,False,True,False,False,False,False,False,110.0,1080,2400,2592000,Android,408.66544471045916
Honor,Android 11,6.67,4300,Li-Po,8,2021-10-25,192.0,128,False,True,False,False,True,False,False,False,False,False,285.0,1080,2376,2566080,Android,391.2950420234524
Oppo,Android 11,6.5,5000,Li-Po,6,2021-10-25,189.0,128,False,True,False,False,True,False,False,False,False,False,230.0,720,1600,1152000,Android,269.92876553183146
Honor,Android 11,6.67,4300,Li-Po,8,2021-10-25,192.0,128,True,True,True,False,True,False,False,False,False,False,240.0,1080,2376,2566080,Android,391.2950420234524
Oppo,Android 11,6.52,5000,Li-Po,8,2021-10-27,190.0,128,False,True,False,False,True,False,False,False,False,False,469.0,720,1600,1152000,Android,269.1007631835743
Xiaomi,Android 11,6.67,4500,Li-Po,8,2021-10-28,204.0,128,True,True,True,False,True,True,True,False,False,True,259.99,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 11,6.6,5000,Li-Po,8,2021-10-28,195.0,128,False,True,False,False,False,True,False,False,False,False,140.0,1080,2400,2592000,Android,398.7584036265693
Xiaomi,Android 11,6.67,5160,Li-Po,8,2021-10-28,207.0,128,True,True,True,False,True,True,True,False,False,True,220.0,1080,2400,2592000,Android,394.57353282389164
Honor,Android 11,6.7,4000,Li-Po,8,2021-10-28,175.0,128,False,True,False,False,True,False,False,False,False,False,190.0,1080,2388,2579040,Android,391.1741838969842
Honor,Android 11,7.09,5000,Li-Po,8,2021-10-28,228.0,128,True,True,True,False,True,False,False,False,False,False,320.0,1080,2280,2462400,Android,355.83293723489936
Oppo,Android 11,6.52,4230,Li-Po,8,2021-11-08,175.0,32,False,True,False,False,True,False,False,False,False,False,220.0,720,1600,1152000,Android,269.1007631835743
Vivo,Android 11,6.44,4050,Li-Po,8,2021-11-09,172.0,128,True,True,True,False,True,False,False,False,False,False,240.0,1080,2400,2592000,Android,408.66544471045916
Vivo,Android 11,6.51,5000,Li-Po,4,2021-11-09,179.0,32,False,True,False,False,True,False,False,False,False,False,300.0,720,1600,1152000,Android,269.5141284111989
Xiaomi,Android 11,6.6,5000,Li-Po,8,2021-11-09,195.0,64,False,True,False,False,False,True,False,False,False,False,200.43,1080,2400,2592000,Android,398.7584036265693
Vivo,Android 11,6.58,4100,Li-Po,8,2021-11-10,175.0,128,False,True,False,False,True,False,False,False,False,False,230.0,1080,2408,2600640,Android,401.07946472241093
Realme,Android 11,6.6,5000,Li-Po,8,2021-11-10,187.0,256,True,True,True,False,True,True,False,False,False,False,290.0,1080,2412,2604960,Android,400.4171378669008
Samsung,Android 11,6.5,5000,Li-Ion,2,2021-11-15,211.0,32,False,True,False,False,True,False,False,False,False,False,98.78,720,1600,1152000,Android,269.92876553183146
Vivo,Android 11,6.51,5000,Li-Po,4,2021-11-15,179.0,64,False,True,False,False,True,False,False,False,False,False,240.0,720,1600,1152000,Android,269.5141284111989
Vivo,Android 10,6.53,4500,Li-Po,8,2021-11-16,190.0,128,True,True,True,False,True,True,False,False,False,False,120.0,1080,2340,2527200,Android,394.6719435512624
Oppo,Android 11,6.43,5000,Li-Po,8,2021-11-16,175.0,128,False,True,False,False,True,False,False,False,False,False,192.82,1080,2400,2592000,Android,409.3010052776606
Vivo,Android 11,6.58,4100,Li-Po,8,2021-11-22,175.0,256,False,True,False,False,True,False,False,False,False,False,220.0,1080,2408,2600640,Android,401.07946472241093
Vivo,Android 11,6.44,4050,Li-Po,8,2021-11-23,172.0,128,True,True,True,False,True,False,False,False,False,False,140.0,1080,2400,2592000,Android,408.66544471045916
Vivo,Android 11,6.58,4100,Li-Po,8,2021-11-23,175.0,128,False,True,False,False,True,False,False,False,False,False,320.0,1080,2408,2600640,Android,401.07946472241093
Xiaomi,Android 11,6.5,5000,Li-Po,6,2021-11-25,181.0,128,False,True,False,False,True,False,False,False,False,False,164.55,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 11,6.43,4500,Li-Po,8,2021-11-25,171.0,128,True,True,True,False,True,False,True,False,False,False,499.0,1080,2400,2592000,Android,409.3010052776606
Oppo,Android 11,6.55,4500,Li-Po,8,2021-11-25,180.0,256,True,True,True,False,True,False,True,False,False,False,310.0,1080,2400,2592000,Android,401.8023609061614
Oppo,Android 11,6.43,4500,Li-Po,8,2021-11-25,185.0,128,True,True,True,False,True,False,True,False,False,False,230.0,1080,2400,2592000,Android,409.3010052776606
Samsung,Android 11,6.5,5000,Li-Po,4,2021-11-26,196.0,32,False,True,False,False,True,False,False,False,False,False,155.0,720,1600,1152000,Android,269.92876553183146
Xiaomi,Android 11,6.6,5000,Li-Po,8,2021-11-30,195.0,64,False,True,False,False,False,True,False,False,False,False,191.988,1080,2400,2592000,Android,398.7584036265693
Honor,Android 11,6.67,4800,Li-Ion,8,2021-12-01,179.0,128,True,True,True,False,True,True,False,False,False,False,500.0,1080,2400,2592000,Android,394.57353282389164
Honor,Android 11,6.78,4800,Li-Po,8,2021-12-01,192.0,256,True,True,True,False,True,True,False,False,False,False,390.0,1200,2652,3182400,Android,429.330334341274
